city_area,state,ufo_shape,encounter_length,date_documented,latitude,longitude,year
biloxi,ms,other,900.0,11/17/1999,30.3958333,-88.8852778,1965
colonial heights,va,sphere,120.0,4/1/2000,37.2438889,-77.4105556,1965
dushore,pa,disk,300.0,4/16/2005,41.5241667,-76.4011111,1965
buffalo,ny,light,240.0,1/11/2002,42.8863889,-78.8786111,1966
anacortes,wa,light,1200.0,4/15/2000,48.5127778,-122.6113889,1966
corvallis,or,disk,120.0,12/16/1999,44.5647222,-123.2608333,1966
chaffee,ny,sphere,600.0,8/5/2001,42.5680556,-78.4791667,1967
greenville,il,circle,30.0,2/24/2007,38.8922222,-89.4130556,1967
minneapolis,mn,disk,10.0,4/16/2005,44.98,-93.2636111,1967
boston,ma,cigar,1200.0,12/16/2005,42.3583333,-71.0602778,1968
kennebunkport,me,circle,600.0,3/19/2002,43.3616667,-70.4772222,1968
san francisco,ca,oval,600.0,8/30/1999,37.775,-122.4183333,1969
new york city (brooklyn),ny,disk,180.0,1/21/2008,40.7141667,-74.0063889,1970
bentonville,ar,other,14400.0,12/7/2006,36.3727778,-94.2086111,1970
tampa,fl,other,900.0,8/20/2001,27.9472222,-82.4586111,1970
new york city (brooklyn),ny,disk,300.0,2/18/2001,40.7141667,-74.0063889,1970
pasadena,ca,disk,180.0,1/17/2004,34.1477778,-118.1436111,1971
mosheim,tx,disk,1800.0,4/9/2004,31.6261111,-97.5997222,1972
monroe,wa,rectangle,900.0,1/3/2001,47.8555556,-121.9697222,1972
montezuma,in,sphere,900.0,9/2/2005,39.7927778,-87.3708333,1973
virginia beach,va,disk,1800.0,10/10/2011,36.8527778,-75.9783333,1973
bloomington,in,light,1200.0,7/3/2013,39.1652778,-86.5263889,1973
roseburg,or,cylinder,7200.0,8/12/2008,43.2166667,-123.3405556,1973
beatty,nv,disk,7200.0,10/10/2011,36.9086111,-116.7583333,1973
hixson,tn,oval,37800.0,4/16/2005,35.1405556,-85.2327778,1973
valley city,oh,disk,300.0,1/11/2002,41.2377778,-81.9316667,1973
weirton,wv,sphere,240.0,1/7/2000,40.4188889,-80.5897222,1974
chester,nj,light,600.0,12/7/2006,40.7841667,-74.6972222,1974
maricopa,az,changing,1200.0,1/21/2008,33.0580556,-112.0469444,1975
hartville,oh,disk,120.0,1/11/2002,40.9636111,-81.3313889,1976
fairport,ny,disk,600.0,3/2/2004,43.0986111,-77.4422222,1976
thonotosassa,fl,disk,900.0,10/30/2006,28.0611111,-82.3025,1976
fountain valley,ca,other,360.0,8/30/1999,33.7091667,-117.9527778,1977
ferndale,ca,other,60.0,4/16/2005,40.5763889,-124.2627778,1977
windsor,nc,cone,300.0,8/28/2003,35.9983333,-76.9463889,1978
lecompte,la,disk,300.0,12/23/2002,31.0944444,-92.4002778,1978
francesville,in,cylinder,900.0,7/16/2006,40.9852778,-86.8794444,1978
lomita,ca,disk,1200.0,7/5/2008,33.7922222,-118.3141667,1979
columbia,md,rectangle,120.0,2/4/2013,39.2402778,-76.8397222,1979
buffalo,ny,light,10.0,4/16/2005,42.8863889,-78.8786111,1979
olympia,wa,disk,7200.0,7/5/2008,47.0380556,-122.8994444,1979
pittsburgh,pa,disk,300.0,2/16/2000,40.4405556,-79.9961111,1979
cranbury,nj,light,240.0,10/23/2013,40.3161111,-74.5141667,1979
fremont,ca,other,30.0,8/5/2001,37.5483333,-121.9875,1980
mountainboro,al,fireball,20.0,7/4/2012,34.1469444,-86.1305556,1980
shirleysburg,pa,formation,600.0,5/13/2012,40.2977778,-77.8744444,1980
jersey city,nj,cigar,180.0,10/20/2005,40.7280556,-74.0780556,1980
hesperia,mi,oval,2400.0,1/10/2009,43.5688889,-86.0394444,1981
swartz creek,mi,fireball,240.0,3/21/2003,42.9572222,-83.8305556,1982
tarboro,nc,disk,180.0,9/9/2003,35.8966667,-77.5361111,1983
waldport,or,light,600.0,3/16/2001,44.4269444,-124.0675,1984
chatsworth,ca,light,45.0,2/24/2007,34.2572222,-118.6002778,1984
acton,me,triangle,180.0,4/2/1999,43.5341667,-70.9102778,1984
brandon,fl,triangle,900.0,2/24/2007,27.9375,-82.2861111,1985
holton,mi,light,240.0,5/11/2005,43.4133333,-86.0794444,1985
monroe,nc,sphere,300.0,11/28/2007,34.9852778,-80.5497222,1985
jefferson,oh,triangle,3600.0,12/2/2000,41.7386111,-80.77,1985
lawrence,ks,sphere,300.0,1/10/2009,38.9716667,-95.235,1985
klamath falls,or,circle,2700.0,4/27/2004,42.225,-121.7805556,1986
wheeling,wv,light,10.0,1/11/2002,40.0638889,-80.7211111,1986
roseburg (7 miles northwest of),or,oval,1800.0,10/31/2008,43.2166667,-123.3405556,1987
alstead,nh,fireball,1800.0,1/19/2005,43.1488889,-72.3611111,1987
louisburg,nc,triangle,180.0,8/5/2001,36.0988889,-78.3013889,1987
mackay,id,disk,180.0,2/14/2010,43.9147222,-113.6125,1989
winchester (near),ky,oval,300.0,3/11/2006,37.99,-84.1797222,1989
jacksonville,il,circle,300.0,11/21/2010,39.7338889,-90.2288889,1989
pawling,ny,oval,300.0,5/11/2005,41.5619444,-73.6030556,1989
carmichael,ca,rectangle,10.0,7/25/2004,38.6172222,-121.3272222,1989
orono,me,disk,20.0,11/26/2003,44.8830556,-68.6725,1989
pateros,wa,oval,300.0,3/11/2006,48.0511111,-119.9022222,1990
san pedro,ca,light,120.0,1/19/2005,33.7358333,-118.2913889,1990
jamestown,ny,light,1200.0,4/27/2007,42.0969444,-79.2355556,1990
easley,sc,other,900.0,2/22/2002,34.8297222,-82.6016667,1991
wilmington,ca,circle,900.0,2/14/2008,33.78,-118.2616667,1991
maryville,tn,cigar,300.0,9/24/2012,35.7563889,-83.9705556,1991
little rock,ar,triangle,300.0,8/5/2012,34.7463889,-92.2894444,1991
mckenzie,tn,disk,900.0,3/31/2008,36.1325,-88.5186111,1991
las vegas,nv,cigar,5.0,1/28/1999,36.175,-115.1363889,1991
lafayette,ga,other,900.0,1/17/2004,34.7047222,-85.2819444,1991
dublin (near warner robins),ga,triangle,1200.0,11/20/2002,32.5402778,-82.9038889,1992
springfield,mo,egg,90.0,12/12/2009,37.2152778,-93.2980556,1992
tempe,az,triangle,900.0,1/28/1999,33.4147222,-111.9086111,1993
delaware,oh,light,7200.0,2/14/2008,40.2986111,-83.0680556,1993
pryor,mt,light,1800.0,11/3/2005,45.4297222,-108.5325,1993
pawnee,ok,triangle,1200.0,4/26/1999,36.3377778,-96.8036111,1994
new york city,ny,disk,15.0,6/12/2007,40.7141667,-74.0063889,1994
chicopee,ma,changing,300.0,12/16/2005,42.1486111,-72.6083333,1994
santa barbara,ca,triangle,3.0,10/12/2001,34.4208333,-119.6972222,1994
warsaw,mo,cigar,600.0,11/28/2007,38.2430556,-93.3816667,1994
las vegas,nv,circle,5.0,10/15/2002,36.175,-115.1363889,1994
fredericksburg,pa,disk,300.0,11/20/2002,40.4436111,-76.4286111,1994
ashland,ky,disk,300.0,10/31/2003,38.4783333,-82.6380556,1995
williamsburg,pa,rectangle,600.0,5/24/2005,40.4619444,-78.2,1995
tinley park,il,other,20.0,3/11/2003,41.5733333,-87.7844444,1995
wantagh,ny,triangle,60.0,10/31/2008,40.6836111,-73.5105556,1995
dover,nh,triangle,600.0,9/24/2003,43.1977778,-70.8741667,1995
west houston (greenridge @ westiemer rd.; near galleria),tx,formation,30.0,1/28/1999,29.7630556,-95.3630556,1996
bainbridge,oh,triangle,180.0,10/11/2005,39.2275,-83.2705556,1996
new york city (manhattan),ny,oval,300.0,2/14/2008,40.7141667,-74.0063889,1996
cupertino,ca,sphere,600.0,8/12/2008,37.3230556,-122.0311111,1996
safford,az,sphere,30.0,10/12/2001,32.8338889,-109.7069444,1996
the woodlands,tx,fireball,180.0,12/12/2011,30.1577778,-95.4891667,1996
bemidji,mn,triangle,600.0,12/3/2004,47.4736111,-94.88,1997
garland,tx,rectangle,40.0,11/20/2001,32.9125,-96.6386111,1997
jefferson,ny,other,300.0,10/2/1999,42.4811111,-74.6108333,1997
charlotte,nc,cigar,120.0,1/28/1999,35.2269444,-80.8433333,1997
green bay,wi,light,1200.0,4/14/2009,44.5191667,-88.0197222,1997
pelzer,sc,triangle,180.0,1/10/2009,34.6422222,-82.4561111,1997
hyannis,ma,triangle,60.0,6/23/1999,41.6527778,-70.2833333,1997
bourbonnais,il,triangle,60.0,1/19/2005,41.1416667,-87.875,1997
oakland,or,light,60.0,11/19/1998,43.4222222,-123.2972222,1997
martinsville,va,other,300.0,1/28/1999,36.6913889,-79.8727778,1997
summerville,sc,triangle,1200.0,10/30/2006,33.0183333,-80.1758333,1997
lakeland,fl,light,60.0,1/28/1999,28.0391667,-81.95,1997
logan,ut,triangle,120.0,7/5/1999,41.7355556,-111.8336111,1998
portland,or,light,5.0,11/1/1998,45.5236111,-122.675,1998
st. paul,or,fireball,5.0,11/1/1998,45.2113889,-122.9755556,1998
nisqually,wa,disk,180.0,11/2/2004,47.0566667,-122.7,1998
rio rancho,nm,fireball,120.0,4/2/1999,35.2333333,-106.6638889,1998
bayfield,co,light,1800.0,1/3/2001,37.2255556,-107.5975,1998
san francisco,ca,sphere,420.0,2/3/2012,37.775,-122.4183333,1998
elgin,il,disk,1200.0,10/19/1999,42.0372222,-88.2811111,1998
del mar,ca,fireball,4.0,4/2/1999,32.9594444,-117.2644444,1998
la jolla (over),ca,fireball,7.0,11/19/1998,32.8472222,-117.2733333,1998
manchester,nh,oval,120.0,11/1/1998,42.9955556,-71.4552778,1998
clarinda,ia,triangle,60.0,8/5/2009,40.7419444,-95.0380556,1998
ipava,il,triangle,900.0,11/1/1998,40.3513889,-90.3244444,1998
mosinee,wi,other,300.0,11/19/1998,44.7930556,-89.7030556,1998
san antonio,tx,fireball,30.0,10/19/1999,29.4238889,-98.4933333,1999
oak brook,il,light,60.0,5/14/2002,41.8327778,-87.9288889,1999
portland,or,light,25.0,11/2/1999,45.5236111,-122.675,1999
elyria,oh,triangle,300.0,10/2/1999,41.3683333,-82.1077778,1999
norman,ok,cigar,120.0,10/19/1999,35.2225,-97.4391667,1999
las vegas,nv,light,15.0,10/2/1999,36.175,-115.1363889,1999
independence,mo,chevron,15.0,10/19/1999,39.0911111,-94.4152778,1999
vaughn,wa,formation,540.0,12/2/2000,47.3444444,-122.7619444,2000
sturgis,mi,disk,600.0,4/1/2001,41.7991667,-85.4191667,2000
madera,ca,light,120.0,8/30/2013,36.9613889,-120.0597222,2000
stockton,ca,sphere,180.0,7/1/2002,37.9577778,-121.2897222,2000
chandler,az,cigar,20.0,12/2/2000,33.3061111,-111.8405556,2000
wheaton,md,triangle,300.0,10/30/2006,39.0397222,-77.0555556,2000
orange park,fl,other,10.0,8/5/2001,30.1658333,-81.7066667,2000
colorado springs,co,light,300.0,12/2/2000,38.8338889,-104.8208333,2000
maryville,mo,light,30.0,12/2/2000,40.3461111,-94.8722222,2000
jackson,tn,triangle,120.0,11/20/2001,35.6144444,-88.8138889,2000
jones beach,ny,diamond,900.0,12/2/2000,42.9047222,-76.3944444,2000
kansas city,mo,light,900.0,10/12/2001,39.0997222,-94.5783333,2001
houghton lake,mi,triangle,300.0,11/8/2003,44.3147222,-84.7647222,2001
greene,me,oval,10.0,10/12/2001,44.1897222,-70.1408333,2001
lafayette,ny,changing,180.0,10/12/2001,42.8922222,-76.1055556,2001
lynden,wa,light,30.0,7/1/2002,48.9466667,-122.4508333,2001
albany,ny,flash,2.0,6/12/2002,42.6525,-73.7566667,2001
courtland,va,circle,1.0,12/23/2002,36.7161111,-77.0683333,2002
oakland,ca,oval,420.0,10/15/2002,37.8044444,-122.2697222,2002
everson,wa,other,5.0,10/15/2002,48.9202778,-122.3413889,2002
port townsend,wa,fireball,10.0,10/15/2002,48.1172222,-122.7591667,2002
snohomish,wa,sphere,3.0,10/15/2002,47.9130556,-122.0969444,2002
sumner,wa,circle,330.0,10/15/2002,47.2033333,-122.2391667,2002
pueblo,co,triangle,15.0,10/15/2002,38.2544444,-104.6086111,2002
seattle,wa,teardrop,3.0,10/15/2002,47.6063889,-122.3308333,2002
seattle,wa,other,2.0,10/15/2002,47.6063889,-122.3308333,2002
lynnwood,wa,fireball,5.0,10/15/2002,47.8211111,-122.3138889,2002
rainier,wa,light,240.0,10/15/2002,46.8883333,-122.6872222,2002
monroe,wi,light,1200.0,7/16/2006,42.6011111,-89.6383333,2002
kingston,ny,cigar,600.0,3/4/2008,41.9269444,-73.9977778,2002
germantown,md,cigar,180.0,8/11/2004,39.1730556,-77.2719444,2002
winslow,az,other,1800.0,7/6/2010,35.0241667,-110.6966667,2002
athol,id,teardrop,300.0,4/27/2004,47.9480556,-116.7069444,2002
grants,nm,fireball,10.0,4/22/2003,35.1472222,-107.8508333,2002
port hadlock,wa,fireball,5.0,10/15/2002,48.0319444,-122.7569444,2002
orlando,fl,other,4.0,10/11/2005,28.5380556,-81.3794444,2002
new york city (staten island),ny,egg,300.0,10/15/2002,40.7141667,-74.0063889,2002
new york city (staten island),ny,light,900.0,10/15/2002,40.7141667,-74.0063889,2002
castro valley,ca,other,1200.0,10/15/2002,37.6941667,-122.0852778,2002
new york city,ny,changing,180.0,10/15/2002,40.7141667,-74.0063889,2002
saco,me,circle,120.0,10/7/2003,43.5008333,-70.4433333,2003
redmond,wa,light,2.0,10/15/2003,47.6741667,-122.1202778,2003
long beach (sports arena),ca,other,600.0,1/17/2004,33.7669444,-118.1883333,2003
bellevue,wa,light,10.0,10/7/2003,47.6105556,-122.1994444,2003
rye,co,sphere,2.0,10/7/2003,37.9236111,-104.9297222,2003
oologah,ok,other,600.0,3/11/2006,36.4469444,-95.7080556,2003
granville,ma,circle,5.0,12/7/2006,42.0666667,-72.8619444,2003
circleville,oh,light,600.0,1/17/2004,39.6005556,-82.9461111,2003
las vegas,nv,cylinder,2.0,2/14/2010,36.175,-115.1363889,2004
albuquerque,nm,oval,3600.0,10/27/2004,35.0844444,-106.6505556,2004
richmond,va,triangle,300.0,12/3/2004,37.5536111,-77.4605556,2004
sidney,mi,sphere,14400.0,10/27/2004,43.25,-85.1330556,2004
harrisburg,mo,light,2400.0,12/12/2009,39.1269,-92.4399,2005
oak forest,il,circle,3600.0,10/11/2005,41.6027778,-87.7438889,2005
oak forest,il,light,3600.0,10/11/2005,41.6027778,-87.7438889,2005
orland park,il,diamond,2700.0,10/11/2005,41.6302778,-87.8538889,2005
tinley park,il,circle,1200.0,10/11/2005,41.5733333,-87.7844444,2005
orland park,il,light,420.0,10/11/2005,41.6302778,-87.8538889,2005
orland park,il,light,6.0,10/11/2005,41.6302778,-87.8538889,2005
midlothian,il,light,1500.0,10/11/2005,41.6252778,-87.7175,2005
oak forest,il,changing,600.0,10/11/2005,41.6027778,-87.7438889,2005
oak forest,il,light,600.0,10/11/2005,41.6027778,-87.7438889,2005
tinley park,il,circle,600.0,10/11/2005,41.5733333,-87.7844444,2005
tinley park,il,circle,600.0,10/11/2005,41.5733333,-87.7844444,2005
tinley park,il,formation,1200.0,10/11/2005,41.5733333,-87.7844444,2005
tinley park,il,triangle,1800.0,10/11/2005,41.5733333,-87.7844444,2005
tinley park,il,triangle,900.0,10/11/2005,41.5733333,-87.7844444,2005
oak forest,il,light,1200.0,10/11/2005,41.6027778,-87.7438889,2005
evergreen park,il,light,480.0,10/11/2005,41.7205556,-87.7016667,2005
alsip,il,light,480.0,10/11/2005,41.6688889,-87.7386111,2005
crestwood,il,light,300.0,10/11/2005,41.6611111,-87.7525,2005
cuyahoga falls,oh,other,7.0,2/14/2006,41.1338889,-81.4847222,2005
hillside,il,changing,7.0,10/11/2005,41.8777778,-87.9027778,2005
manhattan,il,triangle,10.0,10/11/2005,41.4225,-87.9858333,2005
oak forest,il,cylinder,7200.0,10/11/2005,41.6027778,-87.7438889,2005
oak forest,il,light,1800.0,10/11/2005,41.6027778,-87.7438889,2005
posen,il,light,1200.0,10/11/2005,41.6316667,-87.6813889,2005
greenup,ky,circle,30.0,10/11/2005,38.5730556,-82.8302778,2005
homestead,fl,light,300.0,10/11/2005,25.4683333,-80.4777778,2005
albuquerque,nm,disk,600.0,10/20/2005,35.0844444,-106.6505556,2005
lake worth,fl,sphere,180.0,10/11/2005,26.6155556,-80.0572222,2005
phoenix,az,oval,180.0,5/15/2006,33.4483333,-112.0733333,2005
los angeles,ca,formation,1500.0,10/11/2005,34.0522222,-118.2427778,2005
west palm beach,fl,teardrop,60.0,3/11/2006,26.7052778,-80.0366667,2005
rogers,mn,triangle,1020.0,10/20/2005,45.1888889,-93.5527778,2005
liberty hill,tx,light,900.0,10/11/2005,30.6647222,-97.9222222,2005
san jose,ca,chevron,600.0,10/11/2005,37.3394444,-121.8938889,2005
oklahoma city,ok,light,2700.0,10/11/2005,35.4675,-97.5161111,2005
tinley park,il,light,120.0,10/11/2005,41.5733333,-87.7844444,2005
jones,mi,oval,5.0,10/30/2006,41.9025,-85.7994444,2006
rio rancho,nm,oval,3.0,10/30/2006,35.2333333,-106.6638889,2006
irving,tx,circle,2.0,10/30/2006,32.8138889,-96.9486111,2006
montebello,ca,other,300.0,10/30/2006,34.0094444,-118.1044444,2006
new york city (bronx),ny,rectangle,120.0,1/31/2011,40.7141667,-74.0063889,2006
mt. pleasant,sc,circle,240.0,10/30/2006,32.7938889,-79.8627778,2006
plainfield,il,oval,300.0,3/19/2009,41.6269444,-88.2038889,2006
thompson,mo,cigar,3600.0,12/12/2009,39.1886111,-91.9827778,2006
onion creek,wa,chevron,60.0,12/7/2006,48.7838889,-117.8105556,2006
monkton,md,oval,480.0,10/30/2006,39.5786111,-76.6158333,2006
las vegas,nv,fireball,600.0,12/12/2011,36.175,-115.1363889,2006
fall city,wa,fireball,2.0,10/30/2006,47.5675,-121.8875,2006
orchards,wa,fireball,1.0,10/30/2006,45.6666667,-122.5597222,2006
pullman,wa,circle,1.0,10/30/2006,46.7313889,-117.1786111,2006
seattle,wa,teardrop,12.0,10/30/2006,47.6063889,-122.3308333,2006
seattle,wa,light,20.0,10/30/2006,47.6063889,-122.3308333,2006
roseville,ca,sphere,600.0,10/30/2006,38.7522222,-121.2869444,2006
santa fe,nm,fireball,20.0,10/30/2006,35.6869444,-105.9372222,2006
winslow,az,fireball,15.0,10/30/2006,35.0241667,-110.6966667,2006
glorieta,nm,changing,2.0,10/30/2006,35.5830556,-105.7694444,2006
silver city,nm,light,180.0,10/30/2006,32.77,-108.2797222,2006
wide ruins,az,cylinder,120.0,10/30/2006,35.4194444,-109.4958333,2006
boulder,co,oval,30.0,10/30/2006,40.015,-105.27,2006
canon city,co,light,240.0,10/30/2006,38.4,-105.2166667,2006
denver,co,circle,30.0,10/30/2006,39.7391667,-104.9841667,2006
hartsel,co,fireball,60.0,10/30/2006,39.0216667,-105.7952778,2006
mccoy,co,light,75.0,10/30/2006,39.9161111,-106.725,2006
pueblo west,co,sphere,10.0,10/30/2006,38.35,-104.7222222,2006
santa fe,nm,light,45.0,10/30/2006,35.6869444,-105.9372222,2006
taos,nm,formation,150.0,2/1/2007,36.4072222,-105.5725,2006
cascade,co,circle,15.0,10/30/2006,38.8966667,-104.9716667,2006
boulder (foothills of),co,sphere,6.0,10/30/2006,40.015,-105.27,2006
cripple creek,co,fireball,15.0,10/30/2006,38.7466667,-105.1777778,2006
raton,nm,formation,30.0,10/30/2006,36.9033333,-104.4386111,2006
raton,nm,formation,60.0,10/30/2006,36.9033333,-104.4386111,2006
sedalia,co,formation,30.0,10/30/2006,39.4369444,-104.9591667,2006
silverthorne,co,light,10.0,10/30/2006,39.6375,-106.0613889,2006
monument,co,other,10.0,10/30/2006,39.0916667,-104.8722222,2006
pueblo west,co,light,300.0,12/7/2006,38.35,-104.7222222,2006
farmington,nm,light,14.0,10/30/2006,36.7280556,-108.2180556,2006
san antonio,nm,circle,20.0,10/30/2006,33.9177778,-106.8652778,2006
escondido,ca,diamond,120.0,6/12/2008,33.1191667,-117.0855556,2007
los angeles,ca,flash,900.0,10/8/2007,34.0522222,-118.2427778,2007
dayton,oh,oval,5.0,10/8/2007,39.7588889,-84.1916667,2007
charlotte,nc,light,1200.0,10/8/2007,35.2269444,-80.8433333,2007
litchfield,il,oval,2.0,3/4/2008,39.1752778,-89.6541667,2007
granville,oh,sphere,120.0,11/28/2007,40.0680556,-82.5197222,2007
beulaville,nc,triangle,5.0,10/31/2008,34.9236111,-77.7741667,2007
ewa beach,hi,light,600.0,10/8/2007,21.3155556,-158.0072222,2007
tryon,nc,light,10.0,10/8/2007,35.2080556,-82.2386111,2007
deer park,ny,other,240.0,11/28/2007,40.7616667,-73.3297222,2007
sanford,fl,triangle,120.0,10/8/2007,28.8002778,-81.2733333,2007
dublin,ca,flash,2.0,10/8/2007,37.7022222,-121.9347222,2007
conway,ar,triangle,600.0,5/15/2013,35.0886111,-92.4419444,2008
bryan,oh,cylinder,120.0,10/31/2008,41.4747222,-84.5525,2008
merrick,ny,disk,5.0,10/31/2008,40.6627778,-73.5519444,2008
huntington,wv,cylinder,600.0,1/10/2009,38.4191667,-82.4452778,2008
lynchburg,va,light,30.0,10/31/2008,37.4136111,-79.1425,2008
lanagan,mo,light,900.0,10/31/2008,36.6080556,-94.4475,2008
dallas,tx,oval,300.0,10/31/2008,32.7833333,-96.8,2008
pell city,al,cigar,300.0,12/12/2009,33.5861111,-86.2861111,2008
warwick,ri,circle,600.0,1/5/2011,41.7,-71.4166667,2008
bonham,tx,egg,300.0,10/31/2008,33.5772222,-96.1780556,2008
cabazon,ca,light,1200.0,10/31/2008,33.9175,-116.7863889,2008
marysville,wa,circle,1800.0,10/31/2008,48.0519444,-122.1758333,2008
texas city,tx,other,2.0,8/27/2009,29.3836111,-94.9025,2008
wilson,nc,circle,600.0,10/31/2008,35.7211111,-77.9158333,2008
idaho falls,id,light,15.0,10/31/2008,43.4666667,-112.0333333,2008
leavenworth,wa,light,120.0,10/31/2008,47.5963889,-120.6602778,2008
renton,wa,light,600.0,10/31/2008,47.4830556,-122.2158333,2008
wellington,al,light,120.0,10/31/2008,33.8225,-85.8927778,2008
garrett,in,triangle,4.0,10/31/2008,41.3494444,-85.1355556,2008
arlington,tx,sphere,600.0,10/31/2008,32.7355556,-97.1077778,2008
sunnyvale,ca,other,20.0,10/31/2008,37.3688889,-122.0352778,2008
kingsport,tn,triangle,3.0,10/31/2008,36.5483333,-82.5619444,2008
hogansville,ga,disk,10.0,12/12/2009,33.1730556,-84.915,2009
pawtucket,ri,cylinder,600.0,12/12/2009,41.8786111,-71.3830556,2009
canton,mi,triangle,3600.0,12/12/2009,42.3086111,-83.4822222,2009
whitefield,ok,light,2.0,12/12/2009,35.2525,-95.2372222,2009
memphis,tn,oval,300.0,5/13/2012,35.1494444,-90.0488889,2009
providence,ri,disk,300.0,12/12/2009,41.8238889,-71.4133333,2009
beaver,oh,light,10800.0,12/12/2009,39.0305556,-82.8244444,2009
belmont,ms,triangle,120.0,12/12/2009,34.5097222,-88.2091667,2009
belleview,fl,circle,600.0,12/12/2009,29.055,-82.0625,2009
fairfield,ct,light,20.0,12/12/2009,41.1411111,-73.2641667,2009
delray beach,fl,other,180.0,11/21/2010,26.4611111,-80.0730556,2010
aripeka,fl,light,8.0,11/21/2010,28.4319444,-82.6644444,2010
middleton,wi,other,180.0,11/21/2010,43.0972222,-89.5041667,2010
spotsylvania,va,circle,1800.0,4/3/2011,38.2008333,-77.5894444,2010
waxahachie,tx,disk,1.0,11/21/2010,32.3863889,-96.8480556,2010
dallas,tx,other,15.0,11/21/2010,32.7833333,-96.8,2010
strasburg,va,cigar,300.0,11/21/2010,38.9886111,-78.3588889,2010
fayetteville,nc,light,300.0,11/21/2010,35.0525,-78.8786111,2010
brunswick,oh,triangle,600.0,11/21/2010,41.2380556,-81.8419444,2010
arlington,wa,oval,300.0,6/8/2012,48.1988889,-122.1238889,2010
rock spring,ga,light,300.0,11/21/2010,34.8241667,-85.2427778,2010
san benito,tx,triangle,10.0,10/10/2011,26.1322222,-97.6308333,2011
clinton,ms,circle,300.0,10/10/2011,32.3413889,-90.3216667,2011
goshen,ca,oval,60.0,10/10/2011,36.3511111,-119.4191667,2011
wilmington,nc,triangle,300.0,10/10/2011,34.2255556,-77.945,2011
cincinnati,oh,sphere,900.0,10/10/2011,39.1619444,-84.4569444,2011
palatine,il,light,90.0,10/10/2011,42.1102778,-88.0341667,2011
hamburg,ca,light,300.0,5/29/2012,41.7830556,-123.0591667,2011
carlsbad,ca,fireball,10.0,10/10/2011,33.1580556,-117.3497222,2011
kansas city,mo,fireball,45.0,10/10/2011,39.0997222,-94.5783333,2011
kansas city,mo,fireball,60.0,10/10/2011,39.0997222,-94.5783333,2011
