city_area,state,ufo_shape,encounter_length,date_documented,latitude,longitude,year
tinley park,il,light,600.0,12/3/2004,41.5733333,-87.7844444,2004
las vegas,nv,sphere,720.0,6/12/2008,36.175,-115.1363889,2008
koshkonong,mo,disk,5.0,12/12/2011,36.5958333,-91.6455556,2011
phoenix,az,rectangle,600.0,11/28/2007,33.4483333,-112.0733333,1997
chicago,il,oval,5.0,12/12/2009,41.85,-87.65,2009
phoenix,az,light,2700.0,2/1/2007,33.4483333,-112.0733333,2005
mantua,oh,disk,10.0,1/19/2005,41.2838889,-81.2241667,2002
colorado springs,co,triangle,1200.0,10/8/2007,38.8338889,-104.8208333,2007
port richey,fl,triangle,1800.0,6/12/2008,28.2713889,-82.7197222,2008
sumner,wa,formation,120.0,12/12/2011,47.2033333,-122.2391667,2011
woodstock,ga,fireball,5.0,3/31/2008,34.1013889,-84.5194444,2008
pomona,ny,light,30.0,10/31/2008,41.1669444,-74.0436111,2008
arcola,va,cross,20.0,3/2/2004,38.9516667,-77.5344444,1976
san jose,ca,light,120.0,5/15/2006,37.3394444,-121.8938889,2006
traverse city,mi,triangle,900.0,3/4/2008,44.7630556,-85.6205556,1987
danielson,ct,light,2.0,10/8/2007,41.8025,-71.8863889,2007
granite city,il,sphere,1200.0,11/19/1998,38.7013889,-90.1486111,1996
palo alto (assumed location),ca,light,120.0,2/14/2010,37.4419444,-122.1419444,2009
rocky mount,mo,circle,240.0,2/22/2005,38.2722222,-92.7194444,2004
chula vista,ca,circle,1.0,11/4/2012,32.64,-117.0833333,2012
ramona,ca,formation,900.0,12/19/2003,33.0416667,-116.8672222,1985
highwood,il,sphere,60.0,7/4/2012,42.1997222,-87.8091667,2012
eureka,ca,triangle,600.0,10/27/2004,40.8022222,-124.1625,2004
springfield,il,cigar,180.0,5/11/2005,39.8016667,-89.6436111,2005
crestwood,il,sphere,600.0,10/8/2007,41.6611111,-87.7525,2007
bakersfield,ca,triangle,420.0,2/21/2014,35.3733333,-119.0177778,2014
grafton,ma,circle,600.0,7/19/2010,42.2069444,-71.6861111,1974
ithaca,ny,sphere,7200.0,12/7/2006,42.4405556,-76.4969444,2006
colorado springs,co,light,60.0,5/15/2013,38.8338889,-104.8208333,2013
westfield,in,cigar,180.0,6/12/2008,40.0427778,-86.1275,2008
keyes,ca,light,120.0,3/13/2012,37.5566667,-120.9144444,2011
glendale,az,other,60.0,1/28/1999,33.5386111,-112.1852778,1998
seattle,wa,light,2.0,1/28/1999,47.6063889,-122.3308333,1997
winchester,va,light,1500.0,2/4/2013,39.1855556,-78.1636111,2013
annapolis,md,triangle,5.0,4/8/2002,38.9783333,-76.4925,2002
panama city beach,fl,diamond,5400.0,7/16/2006,30.1763889,-85.8055556,2006
tucson,az,light,120.0,7/17/2011,32.2216667,-110.9258333,2010
valencia,ca,disk,120.0,9/24/2003,34.4436111,-118.6086111,1974
stroudsburg,pa,formation,600.0,9/24/2012,40.9866667,-75.195,2012
san diego,ca,circle,300.0,8/24/2010,32.7152778,-117.1563889,1999
wheeling,wv,light,20.0,4/27/2007,40.0638889,-80.7211111,2007
lakeland,fl,circle,60.0,3/18/2014,28.0391667,-81.95,2014
sarasota,fl,triangle,300.0,7/5/2008,27.3361111,-82.5308333,2008
seattle,wa,circle,180.0,6/12/2002,47.6063889,-122.3308333,2002
harrington,wa,light,45.0,5/12/2009,47.4811111,-118.2533333,2009
vandalia,oh,disk,300.0,1/17/2004,39.8905556,-84.1988889,1957
grand prairie,tx,other,30.0,11/21/2010,32.7458333,-96.9975,1966
myrtle beach,sc,formation,120.0,5/12/2011,33.6888889,-78.8869444,2011
nags head,nc,formation,3600.0,8/28/2002,35.9572222,-75.6244444,2000
bolivar (north of),mo,fireball,60.0,6/4/2004,37.6144444,-93.4102778,2004
cumming,ga,circle,120.0,7/10/2010,34.2072222,-84.1402778,2010
covina,ca,light,120.0,8/19/2000,34.09,-117.8894444,2000
rochester,ny,light,1800.0,8/16/2002,43.1547222,-77.6158333,2002
wethersfield,ct,fireball,5.0,7/4/2012,41.7141667,-72.6530556,2012
levittown,ny,sphere,1800.0,8/30/2013,40.7258333,-73.5147222,2013
plantsville,ct,disk,120.0,4/22/2003,41.5836111,-72.8927778,2003
madison,oh,teardrop,90.0,2/18/2001,41.7711111,-81.05,2000
springboro,oh,circle,30.0,7/14/2013,39.5522222,-84.2333333,2013
st. louis,mo,sphere,3600.0,5/15/2006,38.6272222,-90.1977778,1962
north bennington,vt,disk,360.0,8/16/2002,42.9302778,-73.2430556,2002
addison,al,disk,300.0,6/12/2008,34.2022222,-87.1813889,2008
stockton (intersection of i-5 and i-580),ca,changing,10800.0,2/14/2008,37.9577778,-121.2897222,1973
madison,wi,light,3600.0,3/19/2009,43.0730556,-89.4011111,2009
st. louis,mo,fireball,600.0,9/2/2005,38.6272222,-90.1977778,2000
huron,sd,rectangle,10.0,8/24/2010,44.3633333,-98.2138889,2010
las vegas,nv,triangle,600.0,4/27/2007,36.175,-115.1363889,2007
yerington,nv,cylinder,5.0,6/20/2005,38.9858333,-119.1619444,2005
jackson,ms,triangle,900.0,10/31/2003,32.2986111,-90.1847222,1974
morgan,pa,light,120.0,5/15/2006,40.3541667,-80.14,2006
federal way,wa,light,60.0,8/30/2013,47.3225,-122.3113889,2013
grayling,mi,disk,2700.0,9/12/1999,44.6613889,-84.7147222,1999
highland,mi,triangle,900.0,6/4/2004,42.6380556,-83.6172222,2001
bude,ms,cylinder,300.0,8/30/2013,31.4627778,-90.85,2013
valdese,nc,triangle,120.0,1/5/2011,35.7405556,-81.5633333,2001
dillon,sc,triangle,120.0,2/23/2000,34.4163889,-79.3713889,2000
fairbanks,ak,circle,300.0,12/12/2011,64.8377778,-147.7163889,2011
washington,wv,circle,615.0,9/24/2003,39.2611111,-81.6719444,2003
bloomington,mn,disk,7200.0,10/30/2012,44.8408333,-93.2980556,2012
anderson,ca,formation,600.0,2/18/2013,40.4483333,-122.2966667,2011
gilbert,az,light,900.0,7/29/2000,33.3527778,-111.7883333,2000
holden beach,nc,circle,120.0,8/24/2010,33.9133333,-78.3041667,2010
louisville,ky,cigar,2400.0,12/14/2004,38.2541667,-85.7594444,1980
moultrie,ga,triangle,180.0,12/16/2005,31.1797222,-83.7891667,2005
carlsbad,ca,circle,300.0,1/24/2014,33.1580556,-117.3497222,2014
huntington beach,ca,circle,10.0,5/13/2012,33.6602778,-117.9983333,1966
georgetown,il,other,600.0,12/12/2009,39.9752778,-87.6358333,1999
las vegas,nv,light,30.0,6/18/2003,36.175,-115.1363889,1992
des moines,ia,light,180.0,9/24/2012,41.6005556,-93.6088889,2012
bulls gap,tn,sphere,300.0,4/2/1999,36.2569444,-83.0861111,1999
greenbrier,ar,circle,300.0,5/15/2013,35.2338889,-92.3875,2013
clermont,fl,light,300.0,9/30/2013,28.5491667,-81.7730556,2013
renton,wa,fireball,300.0,9/9/2013,47.4830556,-122.2158333,2013
barrington,nj,fireball,240.0,7/14/2013,39.8647222,-75.0555556,2013
hollsopple,pa,disk,600.0,1/7/2000,40.2125,-78.9291667,1990
caldwell,id,fireball,180.0,8/5/2012,43.6630556,-116.6863889,2012
long beach,ca,sphere,60.0,2/14/2010,33.7669444,-118.1883333,2009
kansas city,ks,triangle,300.0,2/24/2007,39.1141667,-94.6272222,2007
chicago,il,light,120.0,8/5/2009,41.85,-87.65,1998
currie,nc,light,120.0,5/8/2014,34.4625,-78.1013889,2014
north wilkesboro,nc,light,300.0,5/13/2012,36.1583333,-81.1477778,2012
lynden,wa,light,30.0,7/1/2002,48.9466667,-122.4508333,2001
auburn,wa,sphere,5.0,10/11/2005,47.3075,-122.2272222,1990
venice,ca,fireball,12.0,5/15/2013,33.9908333,-118.4591667,2013
fond du lac,wi,fireball,300.0,6/23/2010,43.7730556,-88.4469444,2010
webster,nh,teardrop,30.0,5/13/2012,43.3288889,-71.7183333,2012
bothell,wa,other,1200.0,10/2/1999,47.7625,-122.2041667,1999
east sandwich,ma,rectangle,120.0,5/29/2012,41.7416667,-70.4522222,2012
st. albans,vt,disk,120.0,5/15/2013,44.8108333,-73.0836111,2013
revere,ma,light,600.0,1/5/2011,42.4083333,-71.0125,2010
maple falls,wa,circle,60.0,3/19/2009,48.9244444,-122.0758333,2009
smithtown,ny,flash,900.0,7/19/2010,40.8558333,-73.2011111,2010
falls church,va,cigar,3.0,12/7/2006,38.8822222,-77.1713889,2006
tucson,az,light,1800.0,3/19/2009,32.2216667,-110.9258333,2009
courtland,va,circle,1.0,12/23/2002,36.7161111,-77.0683333,2002
denham springs,la,disk,240.0,11/21/2010,30.4866667,-90.9561111,2010
lafayette,in,light,3.0,3/21/2003,40.4166667,-86.8752778,2003
ennis,tx,light,36000.0,12/7/2006,32.3291667,-96.625,2006
healdsburg,ca,rectangle,60.0,1/31/2004,38.6105556,-122.8680556,2000
brewster,ny,oval,120.0,8/30/2013,41.3972222,-73.6175,2013
fairbanks,ak,disk,300.0,12/9/2003,64.8377778,-147.7163889,2003
glenwood landing,ny,changing,1200.0,2/16/2000,40.8305556,-73.6391667,2000
sacramento,ca,circle,6.0,8/12/2008,38.5816667,-121.4933333,2008
philomath,or,rectangle,120.0,8/12/2008,44.5402778,-123.3663889,2008
sacramento,ca,cigar,60.0,10/30/2006,38.5816667,-121.4933333,2006
sacramento,ca,sphere,1800.0,9/30/2013,38.5816667,-121.4933333,2013
atlanta,ga,light,35.0,8/7/2007,33.7488889,-84.3880556,2007
laurel,ms,oval,180.0,11/2/1999,31.6938889,-89.1305556,1999
pittsburgh,pa,triangle,120.0,4/15/2000,40.4405556,-79.9961111,2000
shark river hills,nj,triangle,300.0,2/1/2007,40.1938889,-74.0491667,1997
mayfield,ny,cigar,30.0,8/24/2010,43.1044444,-74.2652778,1981
little rock,ar,circle,15.0,5/24/1999,34.7463889,-92.2894444,1998
bemus point,ny,other,15.0,1/28/1999,42.1616667,-79.3919444,1970
greenville,sc,light,5.0,2/1/2007,34.8525,-82.3941667,2007
flintstone,md,light,1800.0,7/5/2005,39.7030556,-78.5680556,2005
seaside,or,fireball,900.0,8/7/2011,45.9933333,-123.9213889,2011
denton,tx,light,120.0,4/27/2004,33.2147222,-97.1327778,2004
mena,ar,light,30.0,1/12/2012,34.5861111,-94.2394444,2012
ann arbor,mi,cylinder,1200.0,8/5/2012,42.2708333,-83.7263889,2012
easton,pa,fireball,180.0,9/9/2013,40.6883333,-75.2211111,2013
addison (i-355 and us 20 (lake st.),il,disk,600.0,11/9/1999,41.9316667,-87.9888889,1999
glendale,az,sphere,20.0,9/9/2004,33.5386111,-112.1852778,2004
frostproof,fl,fireball,120.0,3/4/2008,27.7455556,-81.5308333,2005
aiken,sc,cigar,900.0,11/28/2007,33.5602778,-81.7197222,2007
temperance,mi,oval,18000.0,10/31/2003,41.7791667,-83.5688889,2003
shelburne falls,ma,circle,7.0,1/31/2011,42.6041667,-72.7397222,2011
henderson,nv,fireball,60.0,2/4/2013,36.0397222,-114.9811111,2012
galveston,tx,cigar,180.0,8/5/2001,29.3011111,-94.7975,1953
new orleans,la,oval,300.0,8/16/2002,29.9544444,-90.075,2002
campbell,ca,oval,360.0,4/18/2014,37.2872222,-121.9488889,2014
orlando,fl,fireball,1200.0,6/12/2008,28.5380556,-81.3794444,2008
eastchester,ny,triangle,180.0,2/8/2005,40.8883333,-73.8286111,1987
camden,oh,sphere,600.0,3/4/2008,39.6288889,-84.6486111,1962
carmichael,ca,circle,600.0,8/21/2011,38.6172222,-121.3272222,2011
manchester,mo,diamond,2.0,7/6/2010,38.5969444,-90.5091667,2010
machesney park,il,light,5.0,6/23/1999,42.3472222,-89.0388889,1999
los alamitos,ca,other,3.0,4/2/1999,33.8030556,-118.0716667,1999
butler,md,light,180.0,10/30/2012,39.5352778,-76.7283333,2012
north canton,oh,cylinder,6.0,4/1/2001,40.8758333,-81.4025,2001
morris,il,fireball,45.0,8/24/2010,41.3572222,-88.4211111,2010
jacksonville,ar,circle,60.0,7/8/2004,34.8661111,-92.11,2003
orlando,fl,sphere,300.0,5/24/2005,28.5380556,-81.3794444,2005
beaver falls,pa,light,300.0,7/10/2010,40.7519444,-80.3194444,2010
centerville,ma,light,20.0,12/12/2009,41.6486111,-70.3486111,2009
sacramento,ca,circle,1500.0,8/5/2012,38.5816667,-121.4933333,2012
boulder,co,disk,300.0,5/15/2013,40.015,-105.27,2013
columbia,mo,disk,180.0,6/12/2008,38.9516667,-92.3338889,2007
san lorenzo,ca,circle,300.0,4/30/2004,37.6811111,-122.1233333,1992
de leon,tx,light,300.0,11/17/1999,32.1108333,-98.5355556,1998
anson,tx,changing,10.0,10/19/2011,32.7563889,-99.8958333,2011
homer city,pa,diamond,8.0,11/19/2012,40.5433333,-79.1625,2012
wright city,mo,fireball,1380.0,5/13/2012,38.8275,-91.02,2012
princess anne,md,formation,15.0,12/16/2005,38.2027778,-75.6927778,2005
mesa,az,formation,10.0,12/14/2004,33.4222222,-111.8219444,2004
trabuco canyon,ca,oval,1200.0,10/31/2008,33.6625,-117.5894444,2008
mesa,az,egg,20.0,5/2/2011,33.4222222,-111.8219444,2011
racine,wi,fireball,10.0,4/2/1999,42.7261111,-87.7827778,1999
silsbee,tx,light,1800.0,3/19/2009,30.3488889,-94.1777778,2009
maysville,nc,rectangle,180.0,11/21/2010,34.9047222,-77.2316667,2003
pound,va,triangle,7.0,11/21/2010,37.1236111,-82.6013889,2008
lawrence,ks,triangle,15.0,11/4/2002,38.9716667,-95.235,2002
green valley,az,triangle,240.0,4/16/2005,31.8541667,-110.9930556,2005
mount vernon,mo,light,300.0,1/10/2009,37.0986,-93.8185,2008
rancho palos verdes,ca,triangle,300.0,1/10/2009,33.7444444,-118.3861111,2008
tampa,fl,cylinder,300.0,6/3/2010,27.9472222,-82.4586111,2010
tuscola,tx,flash,900.0,6/20/2005,32.2094444,-99.7963889,2005
ocean city,md,fireball,7200.0,9/24/2012,38.3363889,-75.0852778,2012
burbank,wa,sphere,300.0,5/13/2012,46.2,-119.0119444,2012
milanville,pa,teardrop,3.0,5/13/2012,41.6713889,-75.0655556,2012
wilkes-barre,pa,light,2400.0,3/31/2008,41.2458333,-75.8816667,2007
jacksonville,fl,sphere,3.0,2/14/2006,30.3319444,-81.6558333,2006
defiance,oh,light,600.0,8/5/2001,41.2844444,-84.3558333,2001
tinnie,nm,formation,180.0,10/31/2003,33.3705556,-105.2258333,1992
parkville,md,light,120.0,2/8/2011,39.3772222,-76.54,2011
jacksonville,fl,triangle,30.0,9/13/2002,30.3319444,-81.6558333,1952
euless,tx,changing,60.0,6/3/2010,32.8369444,-97.0816667,2010
findlay,oh,sphere,3600.0,9/9/2013,41.0441667,-83.65,2013
neenah,wi,circle,3.0,5/24/1999,44.1858333,-88.4625,1999
stockbridge,ga,triangle,60.0,2/8/2005,33.5441667,-84.2338889,1999
miller place,ny,diamond,90.0,9/24/2012,40.9597222,-72.9966667,2012
goshen,ny,fireball,900.0,6/2/2013,41.4019444,-74.3247222,2013
davis,ca,light,300.0,7/28/2010,38.545,-121.7394444,2010
bridgewater,ma,triangle,1800.0,11/20/2013,41.9902778,-70.9755556,2013
excelsior springs,mo,oval,60.0,10/15/2002,39.3391667,-94.2258333,2002
alvin,tx,fireball,20.0,6/12/2008,29.4236111,-95.2438889,2007
san diego,ca,fireball,180.0,7/14/2013,32.7152778,-117.1563889,2013
gilbert,az,triangle,7200.0,10/27/2004,33.3527778,-111.7883333,2004
chelsea,ma,triangle,10.0,1/31/2011,42.3916667,-71.0333333,2010
wickenburg,az,light,300.0,6/4/2004,33.9686111,-112.7288889,2004
lemont,il,circle,300.0,4/16/2005,41.6736111,-88.0016667,2005
arcadia,ca,cylinder,600.0,5/12/2009,34.1397222,-118.0344444,2009
san antonio,tx,disk,20.0,12/23/2013,29.4238889,-98.4933333,2013
hallowell,me,fireball,120.0,3/4/2003,44.2858333,-69.7913889,1990
san antonio,tx,light,3600.0,8/28/2003,29.4238889,-98.4933333,2003
orchard park,ny,light,7200.0,1/5/2011,42.7675,-78.7441667,2010
cape coral,fl,fireball,35.0,9/24/2012,26.5625,-81.9497222,2012
levittown,pa,oval,300.0,3/13/2012,40.155,-74.8291667,2012
providence,ri,diamond,900.0,8/24/2010,41.8238889,-71.4133333,2010
ogden,ut,changing,3600.0,8/19/2012,41.2230556,-111.9730556,2012
throop,pa,light,20.0,12/23/2002,41.4513889,-75.6122222,1996
claymont,de,circle,120.0,10/10/2011,39.8005556,-75.46,2011
lansdale,pa,light,600.0,1/24/2012,40.2413889,-75.2841667,2012
orchard park,ny,cigar,420.0,4/1/2001,42.7675,-78.7441667,2001
charleston,sc,circle,3600.0,11/4/2002,32.7763889,-79.9311111,2001
newark,nj,circle,1800.0,12/12/2009,40.7355556,-74.1727778,2009
plainfield,il,light,3.0,7/16/2006,41.6269444,-88.2038889,2006
st. louis (mehlville),mo,disk,30.0,10/11/2005,38.6272222,-90.1977778,2005
omaha,ne,triangle,45.0,11/28/2007,41.2586111,-95.9375,2007
seattle,wa,light,300.0,12/12/2009,47.6063889,-122.3308333,2009
bemidji,mn,other,420.0,4/18/2014,47.4736111,-94.88,2012
ketchum,id,circle,90.0,10/14/2013,43.6808333,-114.3627778,2013
cherokee,nc,diamond,180.0,9/30/2013,35.4741667,-83.315,2013
jonesboro,ar,disk,120.0,3/18/2014,35.8422222,-90.7041667,1966
pleasant view,tn,fireball,5.0,10/31/2003,36.3941667,-87.0366667,1997
white sands,nm,light,7200.0,6/6/2000,32.3808333,-106.4788889,2000
faribault,mn,egg,300.0,10/10/2011,44.295,-93.2686111,2011
snohomish,wa,circle,600.0,10/11/2005,47.9130556,-122.0969444,2005
mendon,ma,light,3600.0,5/11/2005,42.1055556,-71.5527778,2005
darien,ct,other,600.0,3/21/2003,41.0786111,-73.4697222,2002
eastchester,ny,diamond,300.0,10/30/2006,40.8883333,-73.8286111,2002
henderson,co,sphere,240.0,12/23/2013,39.9205556,-104.8652778,2013
ocala (n and s of),fl,triangle,12600.0,1/19/2005,29.1869444,-82.1402778,2005
white,ga,circle,110.0,1/11/2002,34.2827778,-84.7452778,2002
lancaster (southwest),pa,triangle,300.0,11/28/2007,40.0377778,-76.3058333,2006
mercer island,wa,light,900.0,6/20/2011,47.5708333,-122.2208333,2011
owatonna,mn,light,600.0,7/13/2005,44.0838889,-93.2258333,2005
stanardsville,va,flash,1200.0,5/2/2014,38.2972222,-78.4402778,2014
garden city,ny,changing,180.0,2/1/2007,40.7266667,-73.6347222,2007
morrisville,pa,other,480.0,4/3/2011,40.2113889,-74.7883333,2011
highland,ny,oval,5.0,12/12/2009,41.7208333,-73.9605556,2009
west chester,pa,disk,120.0,10/19/2011,39.8494444,-75.3561111,2011
seattle,wa,triangle,20.0,9/13/2002,47.6063889,-122.3308333,2002
rockville,ct,oval,120.0,12/12/2009,41.8666667,-72.45,2009
chicora,pa,sphere,10.0,2/1/2007,40.9480556,-79.7430556,2007
emmett,id,disk,360.0,8/21/2011,43.8736111,-116.4983333,2011
kaufman county,tx,light,1800.0,3/19/2009,32.5888889,-96.3086111,2009
alexandria,va,light,2.0,2/7/2014,38.8047222,-77.0472222,2014
charleston,sc,other,300.0,5/24/2005,32.7763889,-79.9311111,2005
portland,or,light,180.0,9/17/2000,45.5236111,-122.675,2000
san diego,ca,light,15.0,1/7/2000,32.7152778,-117.1563889,2000
culpeper,va,other,15.0,4/12/2013,38.4730556,-77.9969444,2013
westline,pa,light,3600.0,11/11/2003,41.7752778,-78.7725,1974
mountain view,ca,formation,60.0,8/7/2007,37.3861111,-122.0827778,2007
bel air,md,egg,2400.0,4/27/2007,39.5358333,-76.3486111,2007
delta,co,cone,1200.0,4/27/2007,38.7422222,-108.0683333,2007
rolla,mo,triangle,45.0,4/27/2007,37.9513889,-91.7711111,2007
tinley park,il,light,900.0,8/24/2004,41.5733333,-87.7844444,2004
media,pa,flash,240.0,10/11/2005,39.9166667,-75.3880556,2005
baltimore,md,cigar,300.0,2/14/2008,39.2902778,-76.6125,2008
johnstown,pa,light,900.0,12/23/2002,40.3266667,-78.9222222,2002
aurora,co,formation,120.0,12/5/2001,39.7294444,-104.8313889,2001
san diego,ca,light,420.0,1/21/2008,32.7152778,-117.1563889,2008
holland,mi,light,30.0,11/21/1998,42.7875,-86.1088889,1998
gibsonia,pa,cone,45.0,12/12/2009,40.63,-79.9697222,2009
villa hills,ky,formation,120.0,10/31/2008,39.0633333,-84.5930556,2008
ripon,ca,triangle,480.0,11/21/2010,37.7416667,-121.1233333,2010
seattle,wa,fireball,15.0,3/16/2000,47.6063889,-122.3308333,2000
midland,tx,formation,480.0,5/15/2006,31.9972222,-102.0775,2002
enfield,ct,light,60.0,6/20/2012,41.9761111,-72.5922222,2012
charlotte,nc,other,120.0,2/18/2013,35.2269444,-80.8433333,2013
columbia city,in,cylinder,120.0,1/10/2014,41.1572222,-85.4883333,2013
ontario,ca,changing,7200.0,12/23/2002,34.0633333,-117.65,2002
fresno,ca,other,30.0,5/24/2005,36.7477778,-119.7713889,2005
mitchell,sd,circle,240.0,9/2/2005,43.7094444,-98.0294444,2005
bend,or,light,1500.0,12/2/2000,44.0583333,-121.3141667,2000
phoenixville,pa,light,2700.0,8/24/2004,40.1302778,-75.5152778,2004
arnold,mo,light,2.0,9/26/1998,38.4327778,-90.3775,1997
kennewick,wa,light,10.0,5/2/2011,46.2113889,-119.1361111,2011
virginia beach,va,circle,180.0,10/10/2011,36.8527778,-75.9783333,2011
asheville,nc,cross,300.0,2/21/2014,35.6008333,-82.5541667,2014
granite city,il,disk,15.0,6/6/2000,38.7013889,-90.1486111,1983
spring city,tn,fireball,240.0,6/20/2011,35.6919444,-84.8608333,2011
post falls,id,light,1200.0,2/22/2002,47.7180556,-116.9505556,2002
lakeville,ma,light,600.0,5/29/2011,41.8458333,-70.95,2011
mckees rocks,pa,rectangle,5.0,7/5/1999,40.4655556,-80.0658333,1999
milpitas,ca,light,180.0,1/10/2014,37.4283333,-121.9055556,2014
st. simons island,ga,circle,30.0,5/13/2012,31.1502778,-81.3697222,2012
milwaukee,wi,other,300.0,2/4/2013,43.0388889,-87.9063889,2012
hancock,ny,light,60.0,8/12/2008,41.9538889,-75.2808333,2008
clayton,id,cross,3000.0,5/15/2013,44.2594444,-114.4008333,2013
woburn,ma,rectangle,600.0,5/27/2003,42.4791667,-71.1527778,2003
palmer,ak,circle,900.0,8/30/2013,61.5997222,-149.1127778,2013
sedona,az,cylinder,5.0,7/25/2004,34.8697222,-111.7602778,2003
hanson,ma,light,3600.0,9/17/2000,42.075,-70.8805556,2000
round mountain,tx,sphere,13.0,5/15/2013,30.4313889,-98.3444444,2013
trumbull,ct,triangle,720.0,5/13/2012,41.2427778,-73.2011111,2012
johnson city (10 miles east of),tx,fireball,5.0,3/19/2009,30.2766667,-98.4116667,2009
twin peaks,ca,circle,20.0,4/13/2010,34.2388889,-117.2327778,2010
lexington,ky,other,30.0,3/19/2009,37.9886111,-84.4777778,2009
frenchtown,nj,flash,3.0,8/12/2008,40.5261111,-75.0619444,2008
clinton,wa,cone,60.0,11/21/2010,47.9786111,-122.3544444,2010
snohomish,wa,diamond,3600.0,8/30/2013,47.9130556,-122.0969444,2013
yakima (on i-82),wa,fireball,30.0,1/10/2009,46.6022222,-120.5047222,2006
yucaipa,ca,light,2700.0,8/7/2011,34.0336111,-117.0422222,2011
miami beach,fl,light,18000.0,8/21/2011,25.7902778,-80.1302778,2011
louisville,ky,light,120.0,11/28/2007,38.2541667,-85.7594444,2007
chula vista,ca,other,10.0,10/30/2006,32.64,-117.0833333,2006
beebe,ar,triangle,900.0,1/30/2014,35.0705556,-91.8794444,2014
conway,ar,light,120.0,9/12/1999,35.0886111,-92.4419444,1999
jefferson,nc,light,60.0,7/6/2010,36.4202778,-81.4736111,2010
everett,wa,sphere,7200.0,3/19/2009,47.9791667,-122.2008333,2009
auburn,wa,other,30.0,6/3/2011,47.3075,-122.2272222,2011
yuma,az,oval,300.0,8/19/2012,32.7252778,-114.6236111,2012
cumming,ga,rectangle,45.0,10/12/2001,34.2072222,-84.1402778,1996
modesto,ca,light,900.0,5/12/2009,37.6391667,-120.9958333,2009
allendale,mi,light,600.0,8/27/2009,42.9722222,-85.9536111,2009
claremont,ca,flash,3600.0,6/4/2004,34.0966667,-117.7188889,2004
dublin,tx,light,30.0,4/13/2010,32.085,-98.3416667,2010
brooksville,fl,fireball,3.0,6/9/2009,28.555,-82.3880556,2009
galt,ca,diamond,900.0,8/16/2002,38.2547222,-121.2988889,2002
burbank,ca,changing,1200.0,9/30/2013,34.1808333,-118.3080556,2013
rome,ga,triangle,30.0,11/28/2007,34.2569444,-85.1647222,2006
canton,oh,cigar,420.0,6/12/2002,40.7988889,-81.3786111,1976
sammamish,wa,circle,3.0,5/15/2006,47.6419444,-122.0791667,2006
england,ar,triangle,420.0,11/19/2012,34.5441667,-91.9688889,2012
